aac_pssm0,aac_pssm1,aac_pssm2,aac_pssm3,aac_pssm4,aac_pssm5,aac_pssm6,aac_pssm7,aac_pssm8,aac_pssm9,aac_pssm10,aac_pssm11,aac_pssm12,aac_pssm13,aac_pssm14,aac_pssm15,aac_pssm16,aac_pssm17,aac_pssm18,aac_pssm19
-0.891089109,-0.405940594,-0.821782178,-1.227722772,-2.396039604,0.108910891,-0.089108911,-1.930693069,-1.168316832,-2.198019802,-1.752475248,0.504950495,-1.178217822,-2.148514851,-1.495049505,-0.495049505,-0.920792079,-2.455445545,-1.376237624,-1.95049505
-0.527777778,-1.372222222,-1.272222222,-1.411111111,-1.361111111,-1.138888889,-0.977777778,-2.144444444,-0.511111111,-0.977777778,-1.155555556,-1.088888889,-0.577777778,-1.466666667,-1.761111111,-0.95,-0.683333333,-2.483333333,-1.294444444,-0.888888889
-0.516129032,-0.892473118,-0.688172043,-0.47311828,-1.451612903,-0.548387097,-0.290322581,-0.892473118,-0.870967742,-1.741935484,-1.827956989,-0.569892473,-1.344086022,-2.043010753,-1.064516129,-0.387096774,-0.655913978,-2.559139785,-1.602150538,-1.279569892
-1.924050633,-1.607594937,-1.708860759,-1.64556962,-1.088607595,-1.64556962,-1.455696203,-2.240506329,-1.493670886,-2.607594937,-2.911392405,-1.126582278,-2.265822785,-2.911392405,-2.392405063,-1.17721519,-1.582278481,-3.265822785,-1.987341772,-2.556962025
-1.186813187,-1.087912088,-1.131868132,-0.824175824,-1.604395604,-1.10989011,-0.417582418,-1.538461538,-1.813186813,-2.538461538,-2.67032967,-0.659340659,-2.010989011,-2.879120879,-1.274725275,-0.593406593,-1.098901099,-3.428571429,-2.285714286,-1.89010989
-1.423076923,-1.679487179,-1.641025641,-0.935897436,-1.448717949,-1.217948718,-0.756410256,-1.948717949,-1.705128205,-2.205128205,-2.423076923,-1.538461538,-2,-2.653846154,-1.525641026,-1.025641026,-1.282051282,-3.102564103,-2.051282051,-1.705128205
-1.109375,-1.078125,-1.34375,-1.9375,-1.234375,-1.234375,-1.5625,-2.03125,-1.234375,-2.765625,-2.65625,-0.75,-2.171875,-2.859375,-2.25,-1.015625,-1.3125,-3.578125,-1.9375,-2.4375
-1.031496063,-1.551181102,-1.488188976,-1.68503937,-2.464566929,-1.31496063,-1.338582677,-1.496062992,-1.779527559,-1.700787402,-1.937007874,-1.251968504,-1.551181102,-2.968503937,-1.850393701,-0.669291339,-0.968503937,-3.874015748,-2.811023622,-1.338582677
-1,-0.3,-0.6625,-1.7375,-2.6125,-0.6125,-0.8,-1.4125,-1.3125,-2.1,-2.225,-0.2375,-1.2625,-2.425,-1.75,-0.625,-0.8875,-2.85,-2.2375,-1.8
-0.492957746,-0.732394366,-0.661971831,-1.126760563,-2.098591549,-0.23943662,-0.661971831,-1.126760563,-0.535211268,-1.225352113,-1.267605634,-0.549295775,-0.873239437,-1.549295775,-1.352112676,-0.197183099,-0.450704225,-2.507042254,-1.154929577,-1.084507042
-0.135714286,-0.357142857,-1.035714286,-1.214285714,-1.857142857,-0.55,-0.685714286,-1.085714286,-1.05,-1.371428571,-1.121428571,-0.514285714,-0.55,-2.007142857,-0.742857143,-0.264285714,-0.592857143,-1.957142857,-1.635714286,-0.914285714
-1.448717949,-1.217948718,-1.551282051,-2.076923077,-2.5,-1.487179487,-1.692307692,-2.448717949,-1.448717949,-2.602564103,-2.961538462,-1,-2.166666667,-2.935897436,-2.051282051,-0.974358974,-1.230769231,-3.602564103,-2.153846154,-2.064102564
-1.151898734,-1.481012658,-1.063291139,-2,-1.936708861,-0.873417722,-1.556962025,-1.582278481,-1.430379747,-2.658227848,-2.759493671,-0.746835443,-2.164556962,-2.64556962,-2.493670886,-0.64556962,-1.037974684,-3.202531646,-2.139240506,-1.860759494
-0.445205479,-0.136986301,-1.253424658,-1.424657534,-1.102739726,-0.308219178,-0.931506849,-1.98630137,-0.075342466,-1.205479452,-1.061643836,-0.828767123,-0.376712329,-1.191780822,-1.863013699,-0.910958904,-0.726027397,-1.856164384,-0.98630137,-1.136986301
-0.356164384,-0.383561644,-0.178082192,-1,-1.589041096,-0.082191781,-0.232876712,-1.273972603,-0.397260274,-1.684931507,-1.465753425,0,-1,-1.726027397,-1.246575342,-0.082191781,-0.369863014,-2.547945205,-1.095890411,-1.356164384
-0.432258065,-0.851612903,-1.922580645,-1.509677419,-2.174193548,-0.787096774,-0.8,-1.703225806,-1.025806452,-1.419354839,-1.129032258,-0.793548387,-1.438709677,-1.922580645,-1.4,-1.064516129,-1.064516129,-1.877419355,-1.922580645,-1.051612903
-0.681318681,-0.879120879,-1.197802198,-1.307692308,-2.835164835,-0.67032967,-0.637362637,-1.736263736,-1.791208791,-1.43956044,-1.593406593,-0.054945055,-1.186813187,-2.681318681,-1.747252747,-0.593406593,-0.912087912,-3.384615385,-2.186813187,-1.593406593
-0.590909091,-0.5,-0.522727273,-0.715909091,-1.977272727,-0.068181818,-0.125,-1.215909091,-0.715909091,-1.875,-1.556818182,-0.102272727,-1.227272727,-1.852272727,-1.295454545,0.045454545,-0.272727273,-2.443181818,-1.454545455,-1.590909091
-0.900473934,-1.331753555,-1.431279621,-1.82464455,-2.199052133,-1.260663507,-1.146919431,-2.161137441,-1.45971564,-0.857819905,-1.161137441,-1.123222749,-1.014218009,-1.881516588,-2.3507109,-1.047393365,-0.890995261,-3.497630332,-1.72985782,-0.777251185
-0.510344828,-0.827586207,-1.379310345,-1.627586207,-1.427586207,-0.889655172,-1.131034483,-2.04137931,-0.724137931,-1.255172414,-1.310344828,-1.075862069,-0.413793103,-1.889655172,-2.503448276,-0.813793103,-0.882758621,-3.082758621,-1.84137931,-1.255172414
-0.770491803,-1,-1.06010929,-1.218579235,-1.50273224,-0.650273224,-0.765027322,-1.797814208,-1.475409836,-1.524590164,-1.420765027,-0.557377049,-1.322404372,-1.918032787,-1.196721311,-0.158469945,-0.524590164,-2.781420765,-1.93989071,-1.142076503
-0.31420765,-0.456284153,-0.418032787,-0.519125683,-1.032786885,-0.273224044,-0.174863388,-0.991803279,-0.346994536,-0.642076503,-0.907103825,-0.144808743,-0.150273224,-0.93989071,-1.207650273,-0.240437158,-0.273224044,-1.379781421,-0.754098361,-0.74863388
-1.231707317,-1.191056911,-1.329268293,-1.491869919,-0.817073171,-0.634146341,-1.134146341,-2.719512195,-0.455284553,-0.910569106,-0.528455285,-1.321138211,0.085365854,-1.288617886,-2.109756098,-0.670731707,-0.849593496,-2.288617886,-1.361788618,-1.097560976
-0.144329897,-0.422680412,-0.907216495,-1.154639175,-2.144329897,-0.278350515,-0.371134021,-1.731958763,-1.432989691,-0.969072165,-0.907216495,-0.268041237,-0.443298969,-1.721649485,-1.865979381,-0.298969072,-0.350515464,-2.360824742,-1.639175258,-0.731958763
-1.314285714,-0.742857143,-1.214285714,-1.814285714,-2.485714286,-1.042857143,-0.914285714,-2.571428571,-1.8,-1.042857143,-1.528571429,-0.514285714,-0.985714286,-1.814285714,-2.685714286,-1.042857143,-1.128571429,-3,-1.514285714,-1.357142857
-1.414141414,-0.747474747,-1.141414141,-1.666666667,-2.404040404,-0.96969697,-1.323232323,-2.646464646,-0.606060606,-1.363636364,-1.383838384,-0.525252525,-1.171717172,-1.555555556,-2.595959596,-1.212121212,-1.262626263,-2.363636364,-1.080808081,-1.676767677
-2.192118227,-2.039408867,-0.640394089,-2.022167488,-3.647783251,-1.467980296,-1.389162562,-2.834975369,-2.273399015,-0.706896552,-1.679802956,-0.278325123,-2.197044335,-1.534482759,-3.45320197,-1.270935961,-1.157635468,-3.775862069,-1.096059113,-1.825123153
-0.692307692,-1.759615385,-3.403846154,-2.725961538,-3.543269231,-2.081730769,-2.264423077,-3.225961538,-2.408653846,-2.139423077,-1.716346154,-2.899038462,-1.807692308,-3.846153846,-3.932692308,-1.975961538,-2.057692308,-5.100961538,-3.860576923,-1.625
-1.154545455,-1.1,-1.209090909,-1.409090909,-1.354545455,-0.536363636,-0.836363636,-1.718181818,-1.090909091,-1.172727273,-1.036363636,-0.709090909,-1.090909091,-2.018181818,-1.509090909,-0.663636364,-0.718181818,-3.163636364,-1.736363636,-0.809090909
-0.340425532,-0.234042553,-0.489361702,-0.964539007,-1.737588652,0.09929078,-0.226950355,-1.319148936,-0.822695035,-1.290780142,-1.106382979,-0.085106383,-0.659574468,-1.95035461,-0.460992908,0.078014184,-0.19858156,-2.269503546,-1.517730496,-1.09929078
-0.401639344,-0.704918033,-0.918032787,-0.885245902,-1.754098361,-0.516393443,-0.516393443,-1.532786885,-1.163934426,-1.450819672,-1.43442623,-0.221311475,-1.049180328,-1.598360656,-1.057377049,-0.37704918,-0.631147541,-2.196721311,-1.18852459,-1.163934426
-0.296296296,-0.148148148,-0.648148148,-1.203703704,-1.759259259,-0.166666667,-0.462962963,-1.351851852,-0.925925926,-1.62962963,-1.296296296,-0.018518519,-0.962962963,-2.074074074,-0.666666667,-0.12962963,-0.5,-2.574074074,-1.592592593,-1.203703704
-0.966292135,-0.053370787,-1.72752809,-1.845505618,-2.943820225,-1.269662921,-1.429775281,-2.438202247,-0.820224719,-1.297752809,-1.623595506,-0.418539326,-1.303370787,-2.210674157,-2.665730337,-1.511235955,-0.952247191,-2.050561798,-1.407303371,-1.56741573
-0.848484848,-0.515151515,-0.924242424,-1.106060606,-2.409090909,-0.409090909,-0.848484848,-1.742424242,-0.984848485,-1.46969697,-1.212121212,-0.166666667,-0.681818182,-1.515151515,-1.787878788,-0.46969697,-0.939393939,-2.060606061,-1.075757576,-1.545454545
-0.904761905,-0.789115646,-1.884353741,-2.040816327,-2.993197279,-1.068027211,-1.346938776,-3.006802721,-1.530612245,-1.755102041,-1.272108844,-1.448979592,-1.013605442,-2.965986395,-3.19047619,-1.455782313,-1.285714286,-4.204081633,-2.829931973,-1.755102041
-0.8,-0.657142857,-0.457142857,-0.857142857,-2.1,-0.214285714,-0.257142857,-1.828571429,-0.957142857,-1.071428571,-1.142857143,-0.357142857,-0.671428571,-1.614285714,-1.8,-0.385714286,-0.5,-2.371428571,-1.157142857,-0.871428571
-0.563517915,-0.785016287,-0.540716612,-0.843648208,-1.504885993,-0.657980456,-0.755700326,-1.094462541,-0.925081433,-0.566775244,-1.084690554,-0.342019544,-0.400651466,-1.09771987,-1.648208469,-0.449511401,-0.315960912,-2.114006515,-0.973941368,-0.553745928
-1.145631068,-0.936893204,-0.640776699,-1.495145631,-2.281553398,-0.849514563,-0.975728155,-1.849514563,-0.839805825,-0.985436893,-1.300970874,-0.27184466,-1.17961165,-0.990291262,-1.995145631,-1.038834951,-0.970873786,-2.325242718,-0.703883495,-1.36407767
-0.48,-0.88,-1.1,-1.06,-2.78,-0.56,-0.42,-1.64,-1.84,-2.14,-1.32,-0.22,-1.2,-2.86,-1.84,-0.56,-0.76,-3.2,-2.46,-1.4
-0.604395604,-1.43956044,-0.917582418,-0.928571429,-3.192307692,-0.412087912,-0.324175824,-2.082417582,-1.032967033,-1.307692308,-1.225274725,-0.703296703,-0.967032967,-1.961538462,-2.692307692,-0.89010989,-0.675824176,-2.93956044,-1.516483516,-1.192307692
-1.414634146,-1.817073171,-1.914634146,-2.670731707,-2.658536585,-1.12195122,-1.768292683,-2.585365854,-2.182926829,-1.707317073,-2.780487805,-1.756097561,-1.5,-3.243902439,-3.524390244,-1.256097561,-1.365853659,-5.268292683,-3.353658537,-1.93902439
-1.095890411,-1.047945205,-0.787671233,-1.801369863,-1.698630137,-0.787671233,-1.287671233,-2.239726027,-1.04109589,-1.047945205,-1.054794521,-0.773972603,-1.061643836,-1.636986301,-1.698630137,-0.678082192,-0.821917808,-2.97260274,-1.349315068,-1
-0.725274725,-1.098901099,-1.252747253,-1.604395604,-2.285714286,-0.758241758,-1.153846154,-2.131868132,-1.362637363,-1.582417582,-1.516483516,-0.67032967,-1.285714286,-1.956043956,-2.131868132,-0.56043956,-0.692307692,-3.340659341,-2.054945055,-1.307692308
-0.952380952,-1.476190476,-1.333333333,-1.888888889,-2.571428571,-1.26984127,-1.428571429,-2.603174603,-1.634920635,-1.428571429,-1.26984127,-1.238095238,-1.063492063,-2.253968254,-2.555555556,-1.047619048,-1.111111111,-3.523809524,-2.253968254,-1.285714286
-0.333333333,-0.486111111,-0.666666667,-1,-2.611111111,-0.347222222,-0.277777778,-1.958333333,-1.041666667,-1.652777778,-1.291666667,-0.375,-1.027777778,-1.833333333,-2.291666667,-0.472222222,-0.680555556,-2.472222222,-1.694444444,-1.236111111
-0.355555556,-1.02962963,-1.407407407,-1.577777778,-1.348148148,-0.822222222,-0.777777778,-2.074074074,-1.518518519,-1.007407407,-1.237037037,-0.074074074,-0.962962963,-2.014814815,-1.696296296,-0.637037037,-0.696296296,-3.251851852,-1.688888889,-0.77037037
-1,0.076923077,-1.492307692,-2.246153846,-2.4,-0.969230769,-1.923076923,-2.430769231,-1.984615385,-3.184615385,-3.092307692,-0.692307692,-2.615384615,-3.538461538,-2.061538462,-0.415384615,-0.984615385,-4.123076923,-2.984615385,-2.369230769
0.048192771,-0.56626506,-0.855421687,-0.771084337,-2.084337349,-0.024096386,-0.024096386,-1.469879518,-1.204819277,-1.13253012,-0.963855422,-0.289156627,-0.710843373,-1.819277108,-1.493975904,-0.204819277,-0.289156627,-2.530120482,-1.457831325,-0.86746988
-1.179190751,-1.011560694,-1.121387283,-1.387283237,-1.219653179,-0.797687861,-0.786127168,-2.462427746,-0.595375723,-1.028901734,-0.965317919,-0.791907514,-0.421965318,-1.12716763,-1.780346821,-0.98265896,-1.063583815,-2.456647399,-0.907514451,-0.988439306
-0.594017094,-0.756410256,-0.397435897,-0.611111111,-2.264957265,-0.491452991,-0.235042735,-1.239316239,-1.341880342,-1.324786325,-1.290598291,-0.034188034,-0.957264957,-1.264957265,-1.123931624,-0.474358974,-0.487179487,-1.799145299,-1.068376068,-1.05982906
-0.92358804,-0.559246955,-0.61461794,-0.683277962,-1.273532669,-0.61683278,-0.535991141,-1.610188261,-0.582502769,-0.591362126,-0.92469546,-0.277962348,-0.42192691,-0.718715393,-1.349944629,-0.664451827,-0.727574751,-1.483942414,-0.38538206,-0.812846069
-0.847222222,-0.902777778,-1.083333333,-1.402777778,-2.430555556,-0.520833333,-0.722222222,-1.729166667,-1.333333333,-1.395833333,-1.236111111,-0.201388889,-0.972222222,-2.048611111,-1.930555556,-0.479166667,-0.638888889,-2.986111111,-1.659722222,-1.284722222
-0.534482759,-0.534482759,-1.068965517,-1.155172414,-2.293103448,-0.379310345,-0.431034483,-1.74137931,-0.551724138,-1.517241379,-1.24137931,-0.413793103,-0.517241379,-1.793103448,-1.793103448,-0.413793103,-0.327586207,-2.293103448,-1.206896552,-1.293103448
-0.534482759,-0.534482759,-1.068965517,-1.155172414,-2.293103448,-0.379310345,-0.431034483,-1.74137931,-0.551724138,-1.517241379,-1.24137931,-0.413793103,-0.517241379,-1.793103448,-1.793103448,-0.413793103,-0.327586207,-2.293103448,-1.206896552,-1.293103448
-0.534482759,-0.534482759,-1.068965517,-1.155172414,-2.293103448,-0.379310345,-0.431034483,-1.74137931,-0.551724138,-1.517241379,-1.24137931,-0.413793103,-0.517241379,-1.793103448,-1.793103448,-0.413793103,-0.327586207,-2.293103448,-1.206896552,-1.293103448
-0.480392157,-0.735294118,-0.81372549,-1.235294118,-2.431372549,-0.607843137,-0.490196078,-1.617647059,-1.264705882,-1.058823529,-1.088235294,-0.323529412,-0.735294118,-1.960784314,-2.156862745,-0.12745098,-0.411764706,-2.921568627,-1.68627451,-0.745098039
-0.294117647,-0.31372549,-0.607843137,-0.921568627,-2.019607843,-0.31372549,-0.235294118,-1.62745098,-1.31372549,-1.235294118,-1.37254902,-0.137254902,-0.745098039,-1.960784314,-1.509803922,-0.039215686,-0.098039216,-2.843137255,-1.588235294,-0.764705882
-0.74893617,-0.674468085,-0.676595745,-0.863829787,-1.057446809,-0.517021277,-0.706382979,-1.478723404,0.065957447,-0.995744681,-0.819148936,-0.704255319,-0.304255319,-0.623404255,-1.346808511,-0.50212766,-0.653191489,-1.270212766,-0.312765957,-0.931914894
-0.735849057,-0.547169811,-0.924528302,-1.132075472,-2.301886792,-0.396226415,-0.471698113,-1.867924528,-1.245283019,-1.169811321,-1.264150943,-0.132075472,-0.679245283,-1.943396226,-1.79245283,-0.698113208,-0.641509434,-2.905660377,-1.41509434,-1.018867925
-0.742857143,0.314285714,-0.985714286,-1.5,-2.557142857,-0.057142857,-0.557142857,-1.671428571,-0.828571429,-1.771428571,-1.5,0.285714286,-0.785714286,-2.285714286,-1.485714286,-0.385714286,-0.657142857,-2.671428571,-1.4,-1.314285714
-1.616,-1.36,-1.392,-1.768,-2.512,-0.952,-1.312,-2.792,-1.144,-1.92,-1.784,-1.096,-1.6,-2.088,-2.704,-1.184,-1.424,-3.344,-1.88,-1.968
-0.24691358,-0.49382716,-0.543209877,-0.604938272,-2.432098765,-0.172839506,0.160493827,-0.925925926,-1.320987654,-1.851851852,-1.790123457,0.209876543,-1.209876543,-2.086419753,-1.24691358,-0.098765432,-0.481481481,-2.419753086,-1.765432099,-1.50617284
-0.92248062,-1.263565891,-1.410852713,-1.441860465,-1.92248062,-1.023255814,-1.069767442,-2.248062016,-1.240310078,-1.860465116,-1.705426357,-0.751937984,-1.441860465,-2.248062016,-1.837209302,-0.449612403,-0.76744186,-3.511627907,-2.07751938,-1.527131783
-2.102564103,-1.602564103,-1.961538462,-2.91025641,-2.153846154,-1.551282051,-2.064102564,-2.705128205,-1.205128205,-3.487179487,-3.346153846,-0.987179487,-2.525641026,-3.512820513,-2.897435897,-1.205128205,-1.333333333,-4.243589744,-2.923076923,-2.974358974
-0.656862745,-0.088235294,-0.411764706,-1.176470588,-2.147058824,-0.156862745,-0.254901961,-1.656862745,-0.990196078,-1.617647059,-1.68627451,-0.166666667,-1.245098039,-1.941176471,-1.235294118,-0.333333333,-0.666666667,-2.607843137,-1.480392157,-1.362745098
-0.610619469,-1.194690265,-1.362831858,-1.601769912,-2.85840708,-0.840707965,-0.681415929,-2.389380531,-1.884955752,-1.743362832,-1.663716814,-0.557522124,-1.300884956,-2.672566372,-1.991150442,-0.734513274,-1,-3.96460177,-2.557522124,-1.592920354
-0.602941176,-0.970588235,-0.764705882,-0.897058824,-2.235294118,-0.485294118,-0.382352941,-1.088235294,-1.205882353,-1.617647059,-1.617647059,-0.441176471,-1.044117647,-1.852941176,-1.455882353,0.147058824,-0.397058824,-2.220588235,-1.352941176,-1.25
-0.954545455,-0.954545455,-0.909090909,-1.166666667,-2.954545455,-0.484848485,-0.696969697,-1.96969697,-1.484848485,-2.136363636,-1.727272727,-0.545454545,-1.681818182,-2.606060606,-1.909090909,-0.53030303,-0.848484848,-3.090909091,-2.287878788,-2.121212121
-0.730337079,-0.292134831,-0.831460674,-1.123595506,-2.651685393,-0.202247191,-0.078651685,-1.662921348,-1.359550562,-2.078651685,-1.786516854,-0.202247191,-1.370786517,-2.303370787,-1.606741573,0,-0.471910112,-2.943820225,-2.011235955,-1.741573034
-1.4875,-0.3,-1.575,-2.275,-3.3375,-0.5,-1.25,-2.6375,-1.65,-2.9625,-2.55,-0.625,-1.95,-3.1125,-2.4625,-1.1875,-1.2375,-3.675,-2.5875,-2.5375
-0.819672131,-0.344262295,-0.901639344,-1.06557377,-2.491803279,-0.12295082,-0.254098361,-1.942622951,-0.786885246,-1.213114754,-0.918032787,0.057377049,-0.590163934,-1.368852459,-1.827868852,-0.614754098,-0.655737705,-2.180327869,-0.639344262,-1.12295082
-0.869680851,-0.390957447,-0.651595745,-0.744680851,-0.928191489,-0.585106383,-0.558510638,-1.837765957,-0.015957447,-0.683510638,-1.031914894,-0.561170213,-0.385638298,-0.707446809,-1.795212766,-0.742021277,-0.859042553,-1.026595745,-0.287234043,-1.257978723
-1.746031746,-1.587301587,-1.555555556,-2.365079365,-0.746031746,-1.507936508,-1.888888889,-2.920634921,-0.428571429,-2.19047619,-3.063492063,-1.571428571,-1.873015873,-2.365079365,-2.841269841,-1.111111111,-1.26984127,-3.555555556,-1.888888889,-2.142857143
-1.282608696,-1.304347826,-1.619565217,-1.25,-0.47826087,-1.510869565,-1.217391304,-2.184782609,-1.793478261,-2.75,-2.586956522,-1.173913043,-2.25,-3.032608696,-1.967391304,-0.782608696,-1.467391304,-3.152173913,-2.543478261,-2.47826087
-2.093023256,-0.151162791,-1.546511628,-2.337209302,-1.895348837,-1.023255814,-1.197674419,-3.127906977,-0.953488372,-2.755813953,-2.604651163,-0.104651163,-1.674418605,-2.744186047,-3.38372093,-1.569767442,-1.569767442,-2.802325581,-2.139534884,-2.302325581
-0.517241379,-0.16091954,-0.67816092,-0.873563218,-2.011494253,-0.298850575,-0.390804598,-1.172413793,-1.103448276,-1.551724138,-1.505747126,0.103448276,-0.942528736,-2.172413793,-1.298850575,0.011494253,-0.379310345,-2.75862069,-1.781609195,-1.287356322
-0.680272109,-0.530612245,-1.333333333,-1.571428571,-2.517006803,-1.170068027,-0.87755102,-1.659863946,-1.585034014,-1.095238095,-1.265306122,-0.319727891,-1.068027211,-1.326530612,-1.931972789,-0.80952381,-1.006802721,-2.244897959,-1.068027211,-0.972789116
-0.211267606,-0.197183099,-1.436619718,-1.478873239,-2.38028169,-0.507042254,-0.746478873,-1.549295775,-1.492957746,-1.253521127,-0.915492958,-0.788732394,-0.971830986,-2,-1.746478873,-0.408450704,-0.647887324,-2.633802817,-1.61971831,-0.845070423
-0.952054795,-0.698630137,-2.582191781,-1.904109589,-3.04109589,-1.568493151,-1.397260274,-2.506849315,-1.506849315,-2.232876712,-1.678082192,-1.856164384,-1.520547945,-2.965753425,-2.356164384,-1.554794521,-1.102739726,-3.253424658,-2.684931507,-1.54109589
-0.120772947,-0.917874396,-0.671497585,-0.787439614,-2.188405797,-0.154589372,-0.458937198,-1.550724638,-0.328502415,-1.048309179,-1.173913043,-0.685990338,-0.492753623,-1.647342995,-1.975845411,-0.434782609,-0.309178744,-2.497584541,-1.207729469,-0.942028986
-1.707317073,-1.536585366,-1.195121951,-1.426829268,-1.804878049,-1.390243902,-1.475609756,-2.329268293,-1,-2.146341463,-2.536585366,-1.487804878,-1.87804878,-2.524390244,-2.256097561,-0.963414634,-1.329268293,-3.768292683,-2.097560976,-2.097560976
-1.937931034,-1.510344828,-1.986206897,-2.144827586,-2.806896552,-1.724137931,-1.406896552,-3.517241379,-1.206896552,-1.889655172,-2.268965517,-1.482758621,-2.213793103,-2.993103448,-3.889655172,-2.013793103,-1.937931034,-4.813793103,-2.579310345,-2.144827586
-1.209090909,-1.368181818,-2.622727273,-2.881818182,-3.127272727,-1.740909091,-1.995454545,-3.240909091,-1.813636364,-1.7,-1.536363636,-2.031818182,-1.427272727,-2.640909091,-4.145454545,-1.609090909,-1.536363636,-4.295454545,-2.690909091,-1.704545455
-1.078787879,-1.406060606,-1.16969697,-1.236363636,-1.696969697,-0.933333333,-0.642424242,-2.381818182,-1.315151515,-0.854545455,-1.193939394,-1.024242424,-1.006060606,-1.133333333,-2.442424242,-0.939393939,-1.103030303,-2.636363636,-0.818181818,-1.290909091
-1.578313253,-1.409638554,-2.253012048,-2.734939759,-3.204819277,-1.951807229,-1.951807229,-3.43373494,-1.746987952,-1.951807229,-1.795180723,-1.722891566,-1.590361446,-3.048192771,-3.795180723,-1.795180723,-1.78313253,-4.710843373,-2.686746988,-1.843373494
-0.955508475,-1.044491525,-1.315677966,-1.400423729,-2.461864407,-1.213983051,-1.171610169,-2.209745763,-1.277542373,-0.925847458,-1.30720339,-0.995762712,-1.218220339,-1.461864407,-2.548728814,-1.175847458,-1.122881356,-2.652542373,-1.158898305,-1.262711864
-0.652173913,-0.731884058,-1.826086957,-1.594202899,-2.702898551,-0.84057971,-0.731884058,-2.507246377,-1.594202899,-1.724637681,-1.565217391,-0.630434783,-1.057971014,-2.644927536,-2.623188406,-1.050724638,-1.050724638,-3.528985507,-2.442028986,-1.594202899
-0.880597015,-0.73880597,-1.231343284,-1.007462687,-1.126865672,-0.71641791,-0.552238806,-2.201492537,-1.223880597,-1.835820896,-1.78358209,-0.156716418,-0.97761194,-1.671641791,-1.395522388,-0.52238806,-1.358208955,-2.231343284,-1.425373134,-1.440298507
-0.933333333,-0.40952381,-1.647619048,-1.552380952,-2.40952381,-0.933333333,-0.676190476,-2.066666667,-0.914285714,-1.561904762,-1.619047619,-0.561904762,-1.447619048,-2.20952381,-1.704761905,-0.838095238,-1.047619048,-3.123809524,-1.752380952,-1.552380952
-1.004,-1.132,-2.332,-2.46,-2.88,-1.556,-1.64,-2.872,-1.552,-1.608,-1.488,-1.868,-1.344,-2.444,-3.636,-1.46,-1.352,-4.132,-2.424,-1.636
-0.725490196,-0.696078431,-0.970588235,-1.254901961,-2.343137255,-0.81372549,-0.647058824,-1.68627451,-1.784313725,-0.81372549,-1.225490196,-0.558823529,-0.764705882,-2.019607843,-1.774509804,-0.392156863,-0.196078431,-3.019607843,-1.637254902,-0.460784314
-0.951219512,-1.225609756,-1.012195122,-1.207317073,-2.231707317,-1.006097561,-0.829268293,-1.713414634,-1.5,-0.890243902,-0.932926829,-1.091463415,-0.87195122,-1.37195122,-2.170731707,-0.731707317,-0.792682927,-2.890243902,-1.353658537,-0.951219512
-0.476510067,-1.11409396,-1.234899329,-1.362416107,-2.563758389,-0.416107383,-0.496644295,-1.865771812,-0.724832215,-1.046979866,-0.805369128,-0.88590604,-0.489932886,-1.302013423,-1.865771812,-0.677852349,-0.590604027,-2.147651007,-1.013422819,-1.073825503
-0.8,-0.854545455,-0.881818182,-1.336363636,-2.190909091,-0.563636364,-0.654545455,-1.490909091,-1.127272727,-1.109090909,-1.254545455,-0.454545455,-0.827272727,-1.263636364,-1.954545455,-0.518181818,-0.472727273,-2.1,-0.909090909,-0.827272727
-0.982857143,-1.48,-0.64,-0.88,-1.765714286,-0.925714286,-0.657142857,-2.045714286,-1.36,-0.777142857,-1.16,-0.891428571,-1.051428571,-1.211428571,-0.845714286,-0.697142857,-0.571428571,-2.628571429,-1.388571429,-0.617142857
-3.8,-2.352631579,-3.278947368,-4.494736842,-3.6,-2.726315789,-3.273684211,-4.136842105,-1.821052632,-4.252631579,-4.694736842,-2.352631579,-4.168421053,-4.647368421,-5.063157895,-2.384210526,-2.521052632,-5.542105263,-3.878947368,-4.421052632
-0.560836502,-0.587452471,-1.243346008,-1.296577947,-1.368821293,-0.543726236,-1.08365019,-1.992395437,-0.150190114,-1.477186312,-1.336501901,-1.220532319,-1.121673004,-1.378326996,-1.524714829,-1.003802281,-1.199619772,-0.904942966,-1.072243346,-1.435361217
-1.037558685,-1.136150235,-1.525821596,-1.741784038,-0.568075117,-1.169014085,-1.14084507,-2.079812207,-0.807511737,-0.910798122,-0.948356808,-0.690140845,-0.821596244,-1.436619718,-1.704225352,-0.755868545,-0.910798122,-2.215962441,-1.248826291,-0.896713615
-0.804878049,-1.43902439,-1,-1.024390244,-1.056910569,-1.191056911,-0.776422764,-1.975609756,-1.117886179,-0.504065041,-1.012195122,-0.910569106,-0.292682927,-0.918699187,-1.947154472,-0.410569106,-0.508130081,-2.87398374,-1.239837398,-0.634146341
-0.891566265,-1.489959839,-1.080321285,-1.052208835,-1.654618474,-1.289156627,-0.843373494,-1.935742972,-1.586345382,-0.618473896,-1.068273092,-0.915662651,-0.381526104,-1.248995984,-2.253012048,-0.361445783,-0.518072289,-3.309236948,-1.634538153,-0.53815261
-0.146153846,-0.561538462,-0.784615385,-0.784615385,-2.084615385,-0.253846154,-0.323076923,-1.446153846,-1.292307692,-1.138461538,-0.9,-0.446153846,-0.646153846,-1.646153846,-0.984615385,-0.230769231,-0.115384615,-2.546153846,-1.576923077,-0.915384615
