aac_pssm0,aac_pssm1,aac_pssm2,aac_pssm3,aac_pssm4,aac_pssm5,aac_pssm6,aac_pssm7,aac_pssm8,aac_pssm9,aac_pssm10,aac_pssm11,aac_pssm12,aac_pssm13,aac_pssm14,aac_pssm15,aac_pssm16,aac_pssm17,aac_pssm18,aac_pssm19
-0.176882662,-0.847635727,-0.565674256,-0.57793345,-1.80910683,-0.893169877,-1.161120841,-0.248686515,-0.432574431,-1.215411559,-1.528896673,-1.234676007,-0.702276708,-1.057793345,-0.6882662,-0.397548161,-0.141856392,-0.464098074,-0.514886165,-0.651488616
-0.637333333,-0.832,-1.469333333,-1.392,-1.128,-1.005333333,-1.202666667,-1.496,-0.410666667,-1.250666667,-1.373333333,-1.349333333,-0.506666667,-1.32,-1.642666667,-1.12,-0.885333333,-1.189333333,-1.130666667,-0.914666667
-2.155844156,-2.12987013,-1.415584416,-2.188311688,-3.62987013,-1.564935065,-1.837662338,-2.961038961,-1.831168831,-3.045454545,-2.948051948,-1.941558442,-2.350649351,-2.668831169,-3.928571429,-1.324675325,-1.707792208,-2.974025974,-2.155844156,-2.805194805
-0.546255507,-1.704845815,-1.757709251,-1.444933921,-2.859030837,-1.559471366,-1.519823789,-1.748898678,-0.920704846,-1.436123348,-1.537444934,-2.083700441,-1.497797357,-1.753303965,-2.167400881,-1.471365639,-1.013215859,-2.299559471,-1.634361233,-1.022026432
-0.612565445,-1.445026178,-0.445026178,-0.64921466,-2.706806283,-1.015706806,-0.832460733,-1.094240838,-1.413612565,-1.146596859,-1.586387435,-0.633507853,-1.141361257,-1.293193717,-1.204188482,-0.439790576,0.020942408,-2.413612565,-0.64921466,-0.858638743
-0.586419753,-1.154320988,-0.796296296,-1.191358025,-1.586419753,-0.820987654,-1.024691358,-1.358024691,-1.030864198,-0.75308642,-0.765432099,-0.771604938,-0.777777778,-0.604938272,-1.222222222,-0.259259259,-0.203703704,-1.864197531,-0.74691358,-0.685185185
-0.837696335,-1.151832461,-0.80104712,-1.230366492,-2.031413613,-0.753926702,-0.727748691,-1.691099476,-1.041884817,-0.827225131,-1.403141361,-0.502617801,-0.565445026,-1.628272251,-1.869109948,-0.738219895,-0.376963351,-2.738219895,-1.397905759,-0.560209424
-0.483606557,-0.959016393,-1.008196721,-1.418032787,-2.516393443,-1.221311475,-1.56557377,-1.368852459,-1.37704918,-2.278688525,-1.819672131,-1.081967213,-2,-1.721311475,-1.860655738,-0.893442623,-0.852459016,-1.385245902,-1.081967213,-1.770491803
-0.440414508,-1.152849741,-0.352331606,-0.575129534,-2.033678756,-0.756476684,-0.950777202,-1.163212435,-0.70984456,-1.238341969,-1.461139896,-0.932642487,-0.683937824,-0.968911917,-1.243523316,-0.569948187,-0.42746114,-0.321243523,-0.248704663,-1.126943005
-0.985943775,-1.381526104,-1.090361446,-1.102409639,-3.644578313,-1.337349398,-1.548192771,-1.562248996,-0.813253012,-1.540160643,-1.644578313,-2.281124498,-0.608433735,-1.598393574,-0.889558233,-1.305220884,-0.592369478,-1.66064257,-1.277108434,-0.93373494
-0.127468582,-0.624775583,-0.894075404,-0.956912029,-1.572710952,-0.527827648,-0.612208259,-1.089766607,-0.962298025,-1.010771993,-0.976660682,-0.748653501,-0.536804309,-1.509874327,-1.330341113,-0.403949731,-0.538599641,-1.894075404,-1.193895871,-0.825852783
-0.953878407,-2.29769392,-0.85115304,-1.744234801,-4.247379455,-1.5639413,-1.834381551,-2.480083857,-2.903563941,-1.870020964,-1.750524109,-2.05870021,-1.842767296,-1.976939203,-2.960167715,-1.408805031,-1.018867925,-2.897274633,-0.974842767,-1.890985325
-0.349253731,-0.937313433,-0.629850746,-1.226865672,-0.217910448,-0.767164179,-0.88358209,-1.197014925,-0.217910448,-0.594029851,-1.002985075,-0.764179104,0.008955224,-0.83880597,-1.304477612,-0.56119403,-0.474626866,-1.450746269,-0.647761194,-0.788059701
0.102739726,-0.561643836,-1.520547945,-1.04109589,-3.198630137,-0.760273973,-0.883561644,-1.54109589,-0.780821918,-1.54109589,-1.568493151,-1.335616438,-1.178082192,-1.938356164,-1.835616438,-0.993150685,-0.568493151,-2.260273973,-2.034246575,-0.910958904
-0.502325581,-0.879069767,-0.83255814,-1.009302326,-1.158139535,-0.841860465,-0.641860465,-1.269767442,-0.386046512,-0.948837209,-1.213953488,-0.809302326,-0.423255814,-1.004651163,-1.511627907,-0.641860465,-0.688372093,-1.413953488,-0.869767442,-1.013953488
-1.65408805,-1.880503145,-2.081761006,-2.13836478,-2.628930818,-1.880503145,-1.716981132,-2.955974843,-1.34591195,-1.58490566,-2.012578616,-1.591194969,-1.48427673,-2.031446541,-3.037735849,-1.937106918,-1.641509434,-2.610062893,-1.761006289,-1.610062893
-0.115942029,-0.47826087,-1.256038647,-0.869565217,-2.086956522,-0.652173913,-0.531400966,-1.434782609,-1.072463768,-1.202898551,-1.115942029,-0.90821256,-0.879227053,-1.816425121,-0.763285024,-0.487922705,-0.275362319,-2.125603865,-1.468599034,-0.70531401
-0.700787402,-2.047244094,-2.964566929,-2.696850394,-2.940944882,-2.637795276,-2.413385827,-2.590551181,-2.157480315,-2.098425197,-2.086614173,-2.960629921,-2.232283465,-3,-3.779527559,-1.854330709,-1.885826772,-3.779527559,-3.035433071,-1.692913386
-0.189285714,-0.903571429,-0.992857143,-1.121428571,-1.285714286,-0.575,-0.742857143,-1.214285714,-0.678571429,-0.767857143,-0.892857143,-0.875,-0.4,-1.242857143,-1.196428571,-0.485714286,-0.517857143,-1.878571429,-1.25,-0.778571429
-0.890710383,-1.344262295,-0.994535519,-1.480874317,-1.568306011,-1.114754098,-1.322404372,-1.453551913,-1.25136612,-1.240437158,-1.382513661,-0.967213115,-0.754098361,-1.557377049,-1.81420765,-0.737704918,-0.404371585,-2.74863388,-1.338797814,-0.907103825
-0.707216495,-1.191752577,-0.270103093,-0.507216495,-1.890721649,-0.742268041,-1.119587629,-1.020618557,-0.571134021,-1.426804124,-1.719587629,-1.136082474,-0.762886598,-0.913402062,-1.445360825,-0.808247423,-0.717525773,-0.144329897,-0.080412371,-1.305154639
-0.428571429,-0.6,-0.442857143,-0.928571429,-3.1,0.057142857,-0.4,-1.871428571,-1.214285714,-1.885714286,-1.685714286,-0.442857143,-0.9,-3.128571429,-2.885714286,-0.628571429,-0.5,-3.857142857,-2.385714286,-1.828571429
-0.315789474,-1.3374613,-1.613003096,-1.39628483,-1.600619195,-1.780185759,-1.619195046,-1.510835913,-0.817337461,-1.312693498,-1.281733746,-2.179566563,-1.27244582,-1.529411765,-2.034055728,-1.099071207,-1.170278638,-1.897832817,-1.541795666,-1.151702786
-0.498721228,-1.800511509,-2.734015345,-2.37084399,-2.657289003,-2.294117647,-2.16112532,-2.391304348,-1.491048593,-1.818414322,-1.805626598,-2.823529412,-1.508951407,-2.560102302,-2.895140665,-2.028132992,-1.698209719,-2.631713555,-2.327365729,-1.52685422
-0.56846473,-0.589211618,-0.580912863,-1.066390041,-2.900414938,-0.854771784,-1.298755187,-1.307053942,-1.323651452,-1.203319502,-1.269709544,-1.377593361,-1.107883817,-1.564315353,-1.618257261,-0.680497925,-0.435684647,-2.157676349,-1.232365145,-0.950207469
-0.413173653,-1.323353293,-0.952095808,-1.185628743,-1.526946108,-1.131736527,-0.778443114,-1.51497006,-0.988023952,-1.02994012,-1.526946108,-0.928143713,-0.862275449,-1.568862275,-2.101796407,-0.790419162,-0.814371257,-2.682634731,-1.311377246,-0.988023952
-0.133531157,-0.84272997,-1.18694362,-1.139465875,-1.863501484,-1.008902077,-0.869436202,-1.15727003,-1.252225519,-0.87537092,-1.112759644,-0.979228487,-0.759643917,-1.810089021,-1.572700297,-0.652818991,-0.551928783,-2.462908012,-1.658753709,-0.691394659
-1.27037037,-2.6,-1.622222222,-2.225925926,-3.774074074,-2.666666667,-3.281481481,-1.640740741,-2.892592593,-2.174074074,-2.82962963,-3.077777778,-3.314814815,-2.237037037,-4.181481481,-1.096296296,-0.940740741,-3.822222222,-2.340740741,-1.525925926
-0.569852941,-1.183823529,-0.724264706,-1.150735294,-1.867647059,-0.566176471,-0.808823529,-1.022058824,-1.286764706,-1.198529412,-1.165441176,-0.794117647,-0.775735294,-1.363970588,-1.036764706,-0.397058824,-0.238970588,-2.147058824,-1.055147059,-0.838235294
-1.828125,-2.140625,-1.75,-1.578125,-0.5,-2.140625,-2.234375,-3.015625,-1.921875,-3.734375,-3.671875,-2.296875,-3.015625,-3.984375,-2.65625,-1.15625,-1.390625,-4.421875,-3.328125,-3.109375
-0.572972973,-0.918918919,-1.218918919,-1.1,-1.183783784,-0.983783784,-0.867567568,-1.940540541,-0.383783784,-1.164864865,-1.048648649,-1.221621622,-0.454054054,-1.067567568,-1.824324324,-1.054054054,-0.951351351,-1.132432432,-0.905405405,-1.278378378
-1.122641509,-1.396226415,-1.075471698,-0.801886792,-2.273584906,-0.764150943,-0.58490566,-2.132075472,-1.273584906,-1.424528302,-1.188679245,-1.216981132,-1.528301887,-1.754716981,-2.462264151,-0.811320755,-0.91509434,-3,-1.632075472,-1.556603774
0.41025641,-0.926282051,-0.198717949,-0.708333333,-2.307692308,-0.525641026,-0.78525641,-0.673076923,-1.583333333,-1.038461538,-1.076923077,-0.692307692,-0.897435897,-1.679487179,-1.067307692,0.16025641,0.560897436,-2.131410256,-1.378205128,-0.657051282
-0.504098361,-1.327868852,-2.487704918,-2.024590164,-3.680327869,-1.504098361,-1.487704918,-2.106557377,-1.225409836,-2.143442623,-1.581967213,-2.56147541,-1.918032787,-2.721311475,-2.221311475,-1.725409836,-1.56147541,-3.733606557,-2.430327869,-1.56147541
-1.397849462,-1.612903226,-1.983870968,-2.5,-3.623655914,-1.666666667,-2.129032258,-2.967741935,-2.741935484,-2.021505376,-2.290322581,-1.413978495,-2.150537634,-3.166666667,-3.849462366,-1.580645161,-1.790322581,-5.069892473,-3.075268817,-1.849462366
-0.368852459,-0.49726776,-0.734972678,-0.898907104,-0.139344262,-0.62295082,-0.683060109,-0.986338798,-0.120218579,-0.601092896,-0.980874317,-0.617486339,0.005464481,-0.860655738,-1.030054645,-0.592896175,-0.352459016,-0.879781421,-0.598360656,-0.620218579
0.115537849,-0.976095618,-1.729083665,-1.414342629,-1.940239044,-1.3187251,-1.163346614,-1.322709163,-0.916334661,-1.302788845,-1.15936255,-1.932270916,-0.916334661,-2.015936255,-1.601593625,-0.824701195,-0.593625498,-2.677290837,-1.90438247,-0.764940239
-0.97761194,-0.701492537,-1.014925373,-1.611940299,-3.514925373,-1.074626866,-1.231343284,-1.76119403,-1.350746269,-1.902985075,-2.074626866,-0.805970149,-1.686567164,-2.335820896,-2.194029851,-0.753731343,-1.298507463,-3.171641791,-1.932835821,-1.798507463
-0.405737705,-0.852459016,-0.963114754,-1.032786885,-0.614754098,-0.881147541,-0.991803279,-1.512295082,-0.639344262,-0.471311475,-0.959016393,-0.795081967,-0.37704918,-0.864754098,-1.573770492,-0.926229508,-0.897540984,-0.975409836,-0.680327869,-0.62295082
-0.866396761,-2.566801619,-3.222672065,-2.639676113,-3.672064777,-2.83805668,-2.271255061,-3.433198381,-2.267206478,-2.24291498,-2.133603239,-2.615384615,-2.24291498,-2.91902834,-3.979757085,-2.421052632,-2.234817814,-4.477732794,-3.133603239,-2.129554656
-0.170050761,-0.840101523,-1.063451777,-1.11928934,-1.654822335,-0.852791878,-0.817258883,-1.131979695,-0.596446701,-0.796954315,-0.908629442,-0.862944162,-0.611675127,-1.388324873,-1.098984772,-0.66751269,-0.606598985,-2.609137056,-1.086294416,-0.799492386
-1.416129032,-2.24516129,-1.329032258,-2.161290323,-3.148387097,-1.622580645,-1.980645161,-2.377419355,-1.658064516,-2.351612903,-2.5,-1.75483871,-1.870967742,-2.406451613,-3.183870968,-1.206451613,-1.55483871,-3.022580645,-1.667741935,-2.012903226
-0.308571429,-1.134285714,-1.225714286,-1.088571429,-2.34,-0.914285714,-0.777142857,-0.925714286,-0.634285714,-1.351428571,-1.257142857,-1.397142857,-1.06,-1.111428571,-0.831428571,-0.625714286,-0.377142857,-1.877142857,-1.188571429,-0.828571429
-0.180327869,-0.353629977,-0.697892272,-0.733021077,-0.702576112,-0.529274005,-0.658079625,-0.822014052,-0.086651054,-0.665105386,-0.896955504,-0.852459016,-0.058548009,-0.784543326,-0.697892272,-0.49882904,-0.316159251,-0.93442623,-0.496487119,-0.655737705
-0.560493827,-0.943209877,-0.545679012,-0.787654321,-0.992592593,-0.728395062,-1.150617284,-1.054320988,-0.279012346,-1.04691358,-1.283950617,-1.081481481,-0.266666667,-0.819753086,-1.15308642,-0.713580247,-0.503703704,-0.049382716,-0.30617284,-0.95308642
-0.487903226,-1.092741935,-0.963709677,-1.350806452,-2.262096774,-0.810483871,-1.064516129,-1.213709677,-1.084677419,-1.084677419,-1.399193548,-0.927419355,-0.939516129,-1.459677419,-1.649193548,-0.608870968,-0.616935484,-1.951612903,-0.935483871,-0.97983871
-0.257142857,-0.683333333,-0.416666667,-0.907142857,-0.40952381,-0.411904762,-0.702380952,-1.05952381,-0.05952381,-0.542857143,-0.845238095,-0.664285714,-0.123809524,-0.626190476,-1.04047619,-0.461904762,-0.528571429,-1.052380952,-0.476190476,-0.657142857
-0.2,-2.830769231,-2.965384615,-3.3,-3.392307692,-2.730769231,-3.023076923,-2.388461538,-2.896153846,-2.446153846,-2.734615385,-3.25,-2.219230769,-3.638461538,-4.019230769,-1.873076923,-1.95,-4.734615385,-3.769230769,-1.746153846
-1.391608392,-1.713286713,-0.804195804,-1.433566434,-2.734265734,-1.377622378,-1.538461538,-1.671328671,-1.097902098,-1.692307692,-2.020979021,-1.251748252,-1.643356643,-1.846153846,-2.125874126,-0.342657343,-0.321678322,-3.181818182,-1.237762238,-1.293706294
-0.972972973,-2.481081081,-2.264864865,-2.686486486,-3.421621622,-2.356756757,-2.767567568,-1.881081081,-2.221621622,-2.340540541,-2.518918919,-3.151351351,-1.643243243,-2.832432432,-3.102702703,-1.356756757,-1.491891892,-3.297297297,-2.8,-1.837837838
0.250996016,-1.633466135,-1.203187251,-1.394422311,-2.832669323,-0.90438247,-1.203187251,-1.430278884,-1.474103586,-1.087649402,-1.219123506,-0.868525896,-0.96812749,-1.633466135,-1.760956175,-0.780876494,-0.756972112,-2.091633466,-1.25498008,-0.800796813
-0.916666667,-1.541666667,-2.208333333,-1.746794872,-2.320512821,-2.275641026,-2.131410256,-1.41025641,-1.548076923,-1.967948718,-1.769230769,-2.365384615,-2.150641026,-2.006410256,-2.355769231,-1.429487179,-1.099358974,-2.458333333,-2.301282051,-1.326923077
0.099009901,-0.524752475,-2.072607261,-1.03960396,-2.056105611,-1.280528053,-1.115511551,-1.369636964,-0.468646865,-1.676567657,-1.201320132,-2.165016502,-1.178217822,-1.547854785,-1.168316832,-1.264026403,-0.914191419,-1.099009901,-1.551155116,-1.00990099
-0.291390728,-0.78807947,-0.649006623,-0.804635762,-2.01986755,-0.317880795,-0.32781457,-1.023178808,-0.821192053,-1.122516556,-1.026490066,-0.533112583,-0.387417219,-1.321192053,-0.937086093,-0.513245033,-0.509933775,-2.168874172,-0.867549669,-1.056291391
-0.602888087,-1.736462094,-2.072202166,-2.451263538,-3.003610108,-1.870036101,-1.967509025,-2.649819495,-2.259927798,-1.855595668,-1.790613718,-1.826714801,-2.097472924,-2.729241877,-2.949458484,-1.36101083,-1.55234657,-3.653429603,-2.844765343,-1.534296029
-0.422222222,-0.933333333,-0.753535354,-0.971717172,-1.432323232,-0.731313131,-0.836363636,-1.044444444,-0.905050505,-1.355555556,-1.262626263,-0.955555556,-0.872727273,-1.321212121,-1.305050505,-0.452525253,-0.62020202,-1.648484848,-0.98989899,-1.117171717
-0.244604317,-2.345323741,-0.561151079,-1.273381295,-3.302158273,-1.482014388,-1.625899281,-0.992805755,-2.402877698,-1.820143885,-2.330935252,-1.856115108,-2.237410072,-2.136690647,-2.611510791,-0.582733813,-0.100719424,-2.467625899,-1.45323741,-1.165467626
-0.480093677,-1.655737705,-2.105386417,-2.391100703,-2.032786885,-1.730679157,-2.025761124,-2.285714286,-1.451990632,-1.889929742,-1.604215457,-2.147540984,-1.658079625,-2.346604215,-2.744730679,-1.147540984,-1.358313817,-3.37236534,-2.323185012,-1.641686183
-0.426395939,-1.055837563,-1.355329949,-1.121827411,-1.208121827,-1.208121827,-0.771573604,-1.335025381,-0.878172589,-0.543147208,-0.898477157,-0.802030457,-0.609137056,-1.040609137,-1.659898477,-0.751269036,-0.807106599,-2.111675127,-0.934010152,-0.426395939
-0.502369668,-0.559241706,-0.71563981,-0.81042654,-1.55450237,-0.592417062,-0.36492891,-1.218009479,-0.606635071,-1.222748815,-1.161137441,-0.753554502,-0.900473934,-1.568720379,-1.165876777,-0.246445498,-0.312796209,-2.236966825,-1.303317536,-0.630331754
-0.816949153,-0.803389831,-0.552542373,-0.823728814,-3.494915254,-0.186440678,-0.596610169,-1.908474576,-0.630508475,-0.8,-0.925423729,-0.789830508,-0.976271186,-1.013559322,-1.983050847,-0.450847458,-0.640677966,-2.349152542,-0.647457627,-1.006779661
-1.004761905,-1.623809524,-1.442857143,-1.742857143,-1.838095238,-1.404761905,-1.295238095,-2.366666667,-0.652380952,-1.547619048,-1.380952381,-0.966666667,-0.80952381,-1.252380952,-2.138095238,-1.623809524,-1.352380952,-1.619047619,-1.080952381,-1.480952381
-0.4,-0.733333333,-0.84,-1.426666667,-0.36,-0.6,-0.893333333,-0.96,-1.04,-1.853333333,-1.72,-0.573333333,-1.413333333,-2.093333333,-1.226666667,-0.08,-0.586666667,-2.48,-1.653333333,-1.44
-0.331476323,-0.571030641,-0.532033426,-0.874651811,-0.236768802,-0.61281337,-0.924791086,-0.949860724,0.116991643,-0.777158774,-1.013927577,-0.640668524,-0.13091922,-0.91643454,-0.980501393,-0.306406685,-0.339832869,-1.584958217,-0.537604457,-0.646239554
-1.735294118,-1.843137255,-2.254901961,-2.078431373,-3.225490196,-1.774509804,-1.705882353,-2.156862745,-2.156862745,-1.764705882,-2.284313725,-1.745098039,-2.068627451,-3.392156863,-2.774509804,-1.450980392,-1.470588235,-4.774509804,-3.205882353,-1.549019608
-0.447916667,-2.140625,-2.348958333,-1.984375,-2.145833333,-1.979166667,-1.921875,-2.083333333,-1.984375,-1.515625,-1.8125,-1.765625,-1.255208333,-2.177083333,-2.822916667,-1.677083333,-1.114583333,-3.28125,-2.197916667,-0.963541667
-1.328593997,-1.563981043,-1.695102686,-2.018957346,-2.898894155,-1.557661927,-1.22906793,-2.687203791,-2.085308057,-1.522906793,-1.868878357,-0.628751975,-1.804107425,-2.372827804,-2.777251185,-1.374407583,-1.309636651,-3.244865719,-2.048973144,-1.674565561
-0.925831202,-0.393861893,-0.26342711,-0.700767263,-0.943734015,-0.508951407,-0.68286445,-1.68797954,0.276214834,-0.672634271,-1.002557545,-0.508951407,-0.122762148,-0.381074169,-1.10741688,-0.588235294,-0.700767263,-0.52173913,0.056265985,-0.99488491
-0.631097561,-1.207317073,-0.256097561,-0.682926829,-1.5,-0.478658537,-0.923780488,-1.298780488,-0.368902439,-0.926829268,-1.271341463,-0.99695122,-0.411585366,-0.75,-1.295731707,-0.356707317,-0.152439024,-1.387195122,-0.390243902,-0.856707317
-0.287833828,-0.807121662,-0.727002967,-0.824925816,-1.005934718,-0.608308605,-0.744807122,-1.014836795,-0.359050445,-0.724035608,-0.955489614,-0.786350148,-0.388724036,-1.133531157,-0.994065282,-0.548961424,-0.528189911,-1.451038576,-0.798219585,-0.560830861
-0.474898236,-1.111261872,-0.108548168,-0.569877883,-2.246947083,-1.092265943,-1.644504749,-0.378561737,-0.624151967,-1.070556309,-1.7421981,-1.682496608,-1.004070556,-0.884667571,-1.164179104,-0.313432836,0.024423338,-0.115332429,-0.525101764,-0.839891452
-0.487414188,-1.890160183,-2.794050343,-2.528604119,-3.585812357,-1.974828375,-2.274599542,-2.137299771,-2.029748284,-2.729977117,-2.254004577,-2.929061785,-1.805491991,-3.219679634,-2.853546911,-1.814645309,-1.76201373,-3.581235698,-2.990846682,-2.004576659
-0.475638051,-1.060324826,-0.477958237,-0.812064965,-1.761020882,-0.696055684,-1.09512761,-0.749419954,-1.197215777,-1.633410673,-1.642691415,-1.011600928,-1.324825986,-1.672853828,-0.993039443,-0.134570766,-0.160092807,-1.877030162,-1.129930394,-1.292343387
-0.594527363,-1.412935323,-3.402985075,-2.435323383,-4.278606965,-2.348258706,-2.246268657,-2.713930348,-2.109452736,-2.873134328,-1.940298507,-3.492537313,-2.10199005,-3.02238806,-2.830845771,-2.251243781,-1.679104478,-4.129353234,-3.584577114,-1.850746269
-0.030612245,-1.765306122,-1,-0.959183673,-1.306122449,-1.051020408,-1.010204082,-1.663265306,-1.755102041,-1.183673469,-0.959183673,-1.12244898,-0.897959184,-1.653061224,-1.132653061,0.030612245,0.153061224,-2.948979592,-1.530612245,-0.734693878
-0.083333333,-0.598039216,-2.558823529,-1.740196078,-2.387254902,-1.607843137,-1.387254902,-1.857843137,-0.901960784,-1.799019608,-1.43627451,-2.166666667,-1.151960784,-1.87745098,-1.843137255,-1.509803922,-1.156862745,-1.568627451,-1.789215686,-1.200980392
-0.630841121,-0.61682243,-1.341121495,-1.252336449,-1.817757009,-0.780373832,-0.556074766,-1.869158879,-0.73364486,-1.08411215,-1.163551402,-0.76635514,-0.971962617,-1.401869159,-1.509345794,-0.714953271,-0.696261682,-1.88317757,-1,-1.135514019
-0.442622951,-0.729508197,-1.221311475,-0.950819672,-2.418032787,-0.737704918,-0.975409836,-1.655737705,-1.278688525,-1.237704918,-1.12295082,-1.254098361,-0.885245902,-1.336065574,-1.721311475,-0.950819672,-0.844262295,-2.581967213,-1.450819672,-0.950819672
-1.135416667,-0.6875,-1.09375,-0.90625,-3.09375,-0.979166667,-1.3125,-1.40625,-1.208333333,-2.270833333,-2.447916667,-1.09375,-2.260416667,-2.375,-1.6875,-0.989583333,-1,-2.760416667,-1.354166667,-1.875
-2.128571429,-2.131428571,-2.151428571,-2.271428571,-2.811428571,-1.8,-1.951428571,-3.217142857,-2.151428571,-2.174285714,-2.071428571,-1.677142857,-1.794285714,-2.448571429,-3.042857143,-1.822857143,-1.848571429,-4.034285714,-2.411428571,-2.197142857
-0.592592593,-0.962962963,-1.792592593,-1.251851852,-2.488888889,-1.222222222,-0.940740741,-2.362962963,-0.6,-1.274074074,-1.296296296,-1.585185185,-1.296296296,-1.814814815,-2.77037037,-1.103703704,-1.140740741,-2.985185185,-2,-0.940740741
-0.754045307,-2.789644013,-1.757281553,-2.113268608,-4.190938511,-1.32038835,-1.469255663,-2.760517799,-2.699029126,-1.938511327,-2.281553398,-1.941747573,-1.27184466,-2.656957929,-3.427184466,-1.569579288,-1.323624595,-3.446601942,-2.284789644,-1.634304207
-0.275272162,-0.751166407,-1.082426128,-1.160186625,-1.419906687,-0.98600311,-0.903576983,-1.127527216,-0.454121306,-1.096423017,-1.247278383,-1.085536547,-0.542768274,-1.377916019,-1.872472784,-0.953343701,-0.704510109,-1.365474339,-1.041990669,-1.054432348
-0.605839416,-1.660583942,-1.412408759,-1.587591241,-3.313868613,-1.302919708,-1.605839416,-1.99270073,-0.952554745,-1.53649635,-1.467153285,-1.828467153,-1.273722628,-1.459854015,-2.058394161,-1.076642336,-1.025547445,-2.069343066,-1.003649635,-1.467153285
-0.151193634,-1.941644562,-2.201591512,-2.196286472,-3.159151194,-1.864721485,-2.013262599,-1.960212202,-1.604774536,-2.236074271,-1.981432361,-2.267904509,-1.533156499,-2.578249337,-2.450928382,-1.193633952,-1.177718833,-2.700265252,-2.336870027,-1.862068966
-0.978723404,-1.531914894,-1.872340426,-1.773049645,-2.361702128,-1.595744681,-1.354609929,-1.80141844,-0.588652482,-1.744680851,-1.560283688,-2.028368794,-1.276595745,-1.326241135,-2.489361702,-1.602836879,-1.397163121,-2.24822695,-1.680851064,-1.489361702
-0.53030303,-1.333333333,-1.287878788,-1.590909091,-2.090909091,-0.833333333,-1.03030303,-1.757575758,-1.318181818,-0.636363636,-0.96969697,-0.727272727,-0.575757576,-1.393939394,-1.545454545,-0.96969697,-0.681818182,-2.53030303,-1.015151515,-0.303030303
0.154205607,-1.303738318,-1.018691589,-1.004672897,-2.317757009,-0.943925234,-1.46728972,-0.873831776,-1.406542056,-1.448598131,-1.714953271,-1.621495327,-1.257009346,-1.943925234,-1.177570093,-0.313084112,-0.429906542,-1.948598131,-1.644859813,-0.995327103
-0.872641509,-0.825471698,-0.5,-0.533018868,-2.858490566,-0.721698113,-0.509433962,-1.400943396,-1.155660377,-0.938679245,-1.325471698,-0.339622642,-1.127358491,-1.419811321,-1.655660377,-0.655660377,-0.599056604,-2.240566038,-0.735849057,-1.150943396
-0.908805031,-1.556603774,-2.135220126,-1.685534591,-2.566037736,-1.440251572,-1.383647799,-2.36163522,-1.496855346,-1.518867925,-1.267295597,-2.031446541,-1.317610063,-2.166666667,-2.518867925,-1.487421384,-1.371069182,-2.871069182,-2.481132075,-1.226415094
0.112107623,-0.573991031,-1.793721973,-1.147982063,-2.058295964,-0.937219731,-1.121076233,-1.107623318,-0.493273543,-1.502242152,-1.304932735,-1.686098655,-1.004484305,-1.641255605,-1.246636771,-0.964125561,-0.816143498,-1.695067265,-1.349775785,-0.896860987
-0.522911051,-2.563342318,-2.161725067,-2.644204852,-2.30458221,-2.431266846,-2.237196765,-2.477088949,-2.237196765,-1.444743935,-1.733153639,-2.23180593,-1.371967655,-2.460916442,-3.318059299,-1.450134771,-1.433962264,-3.929919137,-2.339622642,-1.398921833
-1.007936508,-1.833333333,-2.031746032,-2,-1.94047619,-1.896825397,-1.543650794,-1.734126984,-1.353174603,-1.321428571,-1.904761905,-1.857142857,-1.380952381,-2.349206349,-2.845238095,-1.488095238,-1.388888889,-2.623015873,-1.984126984,-1.313492063
-1.196202532,-1.487341772,-1.259493671,-1.601265823,-3.088607595,-0.506329114,-0.582278481,-2.417721519,-1.151898734,-1.53164557,-1.436708861,-0.930379747,-1.303797468,-1.85443038,-2.430379747,-1,-0.746835443,-3.025316456,-1.5,-1.651898734
-1.46875,-1.2734375,-1.328125,-1.8125,-2.9765625,-0.859375,-1.234375,-2.09375,-1.2265625,-1.3125,-1.484375,-1.40625,-1.6640625,-1.875,-1.9453125,-0.6015625,-0.25,-2.5,-1.53125,-0.7578125
-0.570754717,-0.566037736,-1.495283019,-1.466981132,-1.514150943,-0.882075472,-0.95754717,-1.867924528,-0.575471698,-1.240566038,-1.094339623,-1.297169811,-1.009433962,-1.5,-1.504716981,-0.853773585,-0.995283019,-1.688679245,-1.226415094,-1.155660377
-0.49452954,-0.759299781,-0.597374179,-0.827133479,-0.708971554,-0.560175055,-0.398249453,-1.295404814,-0.253829322,-0.754923414,-1.10940919,-0.470459519,-0.422319475,-0.919037199,-1.286652079,-0.461706783,-0.665207877,-1.601750547,-0.536105033,-0.805251641
-0.390728477,-1.602649007,-1.556291391,-1.635761589,-2.38410596,-1.099337748,-1.291390728,-2.622516556,-1.145695364,-1.278145695,-1.17218543,-1.21192053,-0.57615894,-1.57615894,-2.569536424,-1.298013245,-1.046357616,-2.821192053,-1.754966887,-1.01986755
-0.594029851,-0.701492537,-1.011940299,-1.047761194,-2.149253731,-0.710447761,-0.555223881,-1.325373134,-1.253731343,-1.12238806,-1.16119403,-0.402985075,-1.271641791,-1.635820896,-1.152238806,-0.656716418,-0.680597015,-2.092537313,-1.271641791,-1.035820896
-0.272493573,-1.354755784,-2.480719794,-2.146529563,-2.737789203,-2.030848329,-1.946015424,-1.529562982,-1.218508997,-2.017994859,-1.771208226,-2.694087404,-1.804627249,-2.156812339,-2.575835476,-1.498714653,-1.329048843,-2.275064267,-2.347043702,-1.305912596
